type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-10-13 02:49:49,-33.91792947,151.23124468,4.13,42.943,22.182,0.634,116,45,46,,
T,2023-10-13 02:49:50,-33.91793542,151.23125397,4.22,43.141,22.181,0.738,108,45,46,,
T,2023-10-13 02:49:51,-33.91793836,151.23126594,4.53,43.095,22.181,0.845,100,45,46,,
T,2023-10-13 02:49:52,-33.91793981,151.23127740,4.64,43.064,22.181,0.770,99,44,46,,
T,2023-10-13 02:49:53,-33.91793994,151.23128922,4.72,42.963,22.181,0.871,105,45,46,,
T,2023-10-13 02:49:54,-33.91794294,151.23129925,4.66,43.027,22.181,0.944,106,45,46,,
T,2023-10-13 02:49:55,-33.91794112,151.23131122,4.45,42.996,22.181,0.998,101,45,46,,
T,2023-10-13 02:49:56,-33.91794434,151.23132212,4.22,43.179,22.181,1.039,100,45,46,,
T,2023-10-13 02:49:57,-33.91793604,151.23133907,4.01,43.249,22.181,0.863,94,45,46,,
T,2023-10-13 02:49:58,-33.91793079,151.23135906,4.01,43.323,22.181,0.901,93,45,46,,
T,2023-10-13 02:49:59,-33.91792856,151.23137598,3.88,43.463,22.181,0.954,88,45,46,,
T,2023-10-13 02:50:00,-33.91792641,151.23139475,4.27,43.426,22.181,0.989,91,45,46,,
T,2023-10-13 02:50:01,-33.91792257,151.23141798,4.66,43.597,22.181,0.854,90,45,46,,
T,2023-10-13 02:50:02,-33.91791956,151.23143106,4.94,43.403,22.181,0.746,83,45,46,,
T,2023-10-13 02:50:03,-33.91792620,151.23143790,4.83,43.538,22.181,0.821,77,45,46,,
T,2023-10-13 02:50:04,-33.91792531,151.23144658,4.70,43.471,22.181,0.875,81,45,46,,
T,2023-10-13 02:50:05,-33.91792768,151.23145514,4.78,43.609,22.181,0.916,86,45,46,,
T,2023-10-13 02:50:06,-33.91793366,151.23146784,4.54,43.655,22.181,0.797,89,45,46,,
T,2023-10-13 02:50:07,-33.91793428,151.23147945,4.29,43.695,22.181,0.704,90,45,46,,
T,2023-10-13 02:50:08,-33.91793889,151.23148798,4.25,44.173,22.181,0.788,94,45,46,,
T,2023-10-13 02:50:09,-33.91794765,151.23149630,4.22,44.881,22.181,1.064,106,45,46,,
T,2023-10-13 02:50:10,-33.91795456,151.23150626,4.32,44.778,22.181,1.107,107,45,46,,
T,2023-10-13 02:50:11,-33.91795868,151.23151373,4.37,44.693,22.181,0.912,94,45,46,,
T,2023-10-13 02:50:12,-33.91797126,151.23151583,4.57,45.041,22.181,0.946,101,45,46,,
T,2023-10-13 02:50:13,-33.91797829,151.23152335,4.75,45.462,22.181,1.039,92,45,46,,
T,2023-10-13 02:50:14,-33.91798212,151.23153241,4.75,45.756,22.181,1.105,103,45,46,,
T,2023-10-13 02:50:15,-33.91798044,151.23154400,4.61,45.848,22.181,1.086,97,45,46,,
T,2023-10-13 02:50:16,-33.91797798,151.23155637,4.45,45.871,22.181,0.906,95,45,46,,
T,2023-10-13 02:50:17,-33.91797900,151.23157111,4.42,45.805,22.181,0.783,98,45,46,,
T,2023-10-13 02:50:18,-33.91797464,151.23158266,4.16,45.760,22.181,0.844,94,45,46,,
T,2023-10-13 02:50:19,-33.91797137,151.23159308,4.04,45.981,22.181,0.904,91,45,46,,
T,2023-10-13 02:50:20,-33.91796585,151.23160558,4.12,46.050,22.181,0.953,87,45,46,,
T,2023-10-13 02:50:21,-33.91795607,151.23162060,4.07,46.093,22.181,0.972,88,44,46,,
T,2023-10-13 02:50:22,-33.91794791,151.23163562,4.00,46.030,22.181,0.834,88,44,46,,
T,2023-10-13 02:50:23,-33.91794606,151.23164519,4.05,45.885,22.181,0.931,96,45,46,,
T,2023-10-13 02:50:24,-33.91794466,151.23165532,4.07,45.754,22.181,1.175,98,44,46,,
T,2023-10-13 02:50:25,-33.91794564,151.23166837,4.05,45.934,22.181,1.002,99,44,46,,
T,2023-10-13 02:50:26,-33.91794333,151.23168413,4.13,45.983,22.181,0.856,92,44,46,,
T,2023-10-13 02:50:27,-33.91793781,151.23170123,4.17,46.067,22.181,0.903,94,45,46,,
T,2023-10-13 02:50:28,-33.91793017,151.23172031,4.13,45.913,22.181,0.931,92,45,46,,
T,2023-10-13 02:50:29,-33.91792901,151.23173243,4.23,45.844,22.181,0.798,93,45,46,,
T,2023-10-13 02:50:30,-33.91792974,151.23174200,4.43,45.663,22.181,0.698,94,45,46,,
T,2023-10-13 02:50:31,-33.91793497,151.23175047,4.46,45.731,22.181,1.012,85,45,46,,
T,2023-10-13 02:50:32,-33.91794131,151.23175213,4.68,45.805,22.181,1.316,87,45,46,,
T,2023-10-13 02:50:33,-33.91794869,151.23176437,4.70,45.968,22.181,1.325,88,45,46,,
T,2023-10-13 02:50:34,-33.91796471,151.23176289,4.70,46.153,22.181,1.005,78,45,46,,
T,2023-10-13 02:50:35,-33.91797799,151.23176777,4.70,46.650,22.180,1.163,123,45,46,,
T,2023-10-13 02:50:36,-33.91798406,151.23178580,4.70,46.939,22.180,1.355,111,45,46,,
T,2023-10-13 02:50:37,-33.91799057,151.23179747,4.70,47.639,22.180,1.187,125,45,46,,
T,2023-10-13 02:50:38,-33.91799653,151.23181059,4.70,47.596,22.180,0.926,121,45,46,,
T,2023-10-13 02:50:39,-33.91799880,151.23182286,4.70,47.582,22.180,0.666,108,45,46,,
T,2023-10-13 02:50:40,-33.91799946,151.23183065,4.70,47.955,22.180,0.906,113,45,46,,
T,2023-10-13 02:50:41,-33.91800600,151.23184188,4.70,48.295,22.180,1.193,112,45,46,,
T,2023-10-13 02:50:42,-33.91801017,151.23185303,4.70,48.637,22.180,1.004,111,45,46,,
T,2023-10-13 02:50:43,-33.91801052,151.23186487,4.70,48.760,22.180,0.946,87,45,46,,
T,2023-10-13 02:50:44,-33.91800747,151.23187694,4.70,48.978,22.180,0.918,89,45,46,,
T,2023-10-13 02:50:45,-33.91800964,151.23188412,4.70,48.807,22.180,0.853,99,45,46,,
T,2023-10-13 02:50:46,-33.91800971,151.23189021,4.70,48.717,22.180,0.808,85,45,46,,
T,2023-10-13 02:50:47,-33.91800882,151.23189615,4.70,48.684,22.180,0.849,89,45,46,,
T,2023-10-13 02:50:48,-33.91800869,151.23190135,4.70,48.759,22.180,0.871,109,45,46,,
T,2023-10-13 02:50:49,-33.91800988,151.23190703,4.70,48.982,22.180,0.712,108,45,46,,
T,2023-10-13 02:50:50,-33.91800880,151.23191260,4.70,49.581,22.180,0.631,114,45,46,,
T,2023-10-13 02:50:51,-33.91800854,151.23191602,4.70,49.846,22.180,0.759,114,45,46,,
T,2023-10-13 02:50:52,-33.91800910,151.23191842,4.70,49.823,22.180,0.748,100,45,46,,
T,2023-10-13 02:50:53,-33.91801195,151.23192315,4.70,49.884,22.180,0.847,87,45,46,,
T,2023-10-13 02:50:54,-33.91801237,151.23192651,4.70,50.068,22.180,0.803,87,45,46,,
T,2023-10-13 02:50:55,-33.91801424,151.23192989,4.70,50.254,22.180,0.801,106,45,46,,
T,2023-10-13 02:50:56,-33.91801702,151.23193454,4.70,50.448,22.180,0.807,97,45,46,,
T,2023-10-13 02:50:57,-33.91801894,151.23193969,4.70,50.847,22.180,0.752,118,45,46,,
T,2023-10-13 02:50:58,-33.91802145,151.23194664,4.70,50.926,22.180,0.822,88,45,46,,
T,2023-10-13 02:50:59,-33.91802168,151.23195735,4.70,50.980,22.180,0.786,91,45,46,,
T,2023-10-13 02:51:00,-33.91802184,151.23196748,4.70,51.171,22.180,0.646,99,45,46,,
T,2023-10-13 02:51:01,-33.91802259,151.23197585,4.70,51.483,22.180,0.678,95,45,46,,
T,2023-10-13 02:51:02,-33.91802383,151.23198385,4.70,51.690,22.180,0.674,96,45,46,,
T,2023-10-13 02:51:03,-33.91802475,151.23199361,4.70,51.966,22.180,0.714,101,45,46,,
T,2023-10-13 02:51:04,-33.91802404,151.23200312,4.70,52.119,22.180,0.702,97,45,46,,
T,2023-10-13 02:51:05,-33.91802428,151.23201300,4.70,52.193,22.180,0.807,94,45,46,,
T,2023-10-13 02:51:06,-33.91802536,151.23201948,4.90,52.707,22.180,0.367,91,45,46,,
T,2023-10-13 02:51:07,-33.91802720,151.23202606,4.90,53.080,22.180,0.551,93,45,46,,
T,2023-10-13 02:51:08,-33.91802715,151.23203392,4.90,53.443,22.180,0.837,122,45,46,,
T,2023-10-13 02:51:09,-33.91802931,151.23204211,4.70,53.558,22.180,0.857,117,45,46,,
T,2023-10-13 02:51:10,-33.91803108,151.23205058,4.70,53.876,22.180,0.697,113,45,46,,
T,2023-10-13 02:51:11,-33.91803177,151.23205693,4.70,54.032,22.180,0.555,90,45,46,,
T,2023-10-13 02:51:12,-33.91803157,151.23206324,4.70,53.996,22.180,0.658,76,46,47,,
T,2023-10-13 02:51:13,-33.91803117,151.23207067,4.70,53.985,22.180,0.742,82,46,47,,
T,2023-10-13 02:51:14,-33.91803856,151.23207981,4.70,54.177,22.180,0.907,112,46,47,,
T,2023-10-13 02:51:15,-33.91804185,151.23208880,4.70,54.496,22.180,0.694,111,46,47,,
T,2023-10-13 02:51:16,-33.91804292,151.23209742,4.70,54.568,22.180,0.491,94,46,47,,
T,2023-10-13 02:51:17,-33.91804476,151.23210537,4.70,54.751,22.180,0.615,95,46,47,,
T,2023-10-13 02:51:18,-33.91804636,151.23211281,4.70,54.978,22.180,0.678,94,45,46,,
T,2023-10-13 02:51:19,-33.91804811,151.23212085,4.70,55.230,22.180,0.544,92,45,46,,
T,2023-10-13 02:51:20,-33.91805516,151.23212868,4.70,55.650,22.180,0.413,90,45,46,,
T,2023-10-13 02:51:21,-33.91805795,151.23213642,4.70,55.998,22.180,0.479,90,45,46,,
T,2023-10-13 02:51:22,-33.91805880,151.23214306,4.70,56.514,22.179,0.530,107,45,46,,
T,2023-10-13 02:51:23,-33.91806614,151.23214795,4.70,57.013,22.179,0.381,138,45,46,,
T,2023-10-13 02:51:24,-33.91807837,151.23215114,4.70,57.364,22.179,0.671,205,45,46,,
T,2023-10-13 02:51:25,-33.91808923,151.23215105,4.70,57.961,22.179,1.008,245,45,46,,
T,2023-10-13 02:51:26,-33.91809759,151.23215150,4.70,58.372,22.179,0.900,243,45,46,,
T,2023-10-13 02:51:27,-33.91810462,151.23214927,4.70,58.554,22.179,0.815,248,45,46,,
T,2023-10-13 02:51:28,-33.91810856,151.23214402,4.70,58.762,22.179,0.771,226,45,46,,
T,2023-10-13 02:51:29,-33.91811242,151.23213798,4.70,58.990,22.179,0.776,249,45,46,,
T,2023-10-13 02:51:30,-33.91811446,151.23213025,4.70,59.120,22.179,0.563,246,45,46,,
T,2023-10-13 02:51:31,-33.91811504,151.23211903,4.70,59.125,22.179,0.533,279,45,46,,
T,2023-10-13 02:51:32,-33.91811406,151.23210720,4.70,59.021,22.179,0.782,288,45,46,,
T,2023-10-13 02:51:33,-33.91811307,151.23209615,4.70,58.990,22.179,0.774,280,45,46,,
T,2023-10-13 02:51:34,-33.91811274,151.23208604,4.70,58.891,22.179,0.756,277,45,46,,
T,2023-10-13 02:51:35,-33.91811374,151.23207416,4.70,58.674,22.179,0.932,280,45,46,,
T,2023-10-13 02:51:36,-33.91811414,151.23205946,4.70,58.368,22.179,0.874,282,45,46,,
T,2023-10-13 02:51:37,-33.91811497,151.23204689,4.70,58.303,22.179,0.846,279,45,46,,
T,2023-10-13 02:51:38,-33.91811678,151.23203406,4.70,57.874,22.179,0.898,278,45,46,,
T,2023-10-13 02:51:39,-33.91811815,151.23202330,4.70,57.592,22.179,0.778,265,45,46,,
T,2023-10-13 02:51:40,-33.91812042,151.23201094,4.70,57.275,22.179,0.787,269,45,46,,
T,2023-10-13 02:51:41,-33.91812163,151.23199734,4.70,57.010,22.179,0.827,267,45,46,,
T,2023-10-13 02:51:42,-33.91812117,151.23198466,4.70,56.642,22.179,0.813,282,45,46,,
T,2023-10-13 02:51:43,-33.91811967,151.23197172,4.70,56.445,22.180,0.934,289,45,46,,
T,2023-10-13 02:51:44,-33.91812065,151.23195825,4.70,56.059,22.180,0.822,281,45,46,,
T,2023-10-13 02:51:45,-33.91812118,151.23194545,4.70,55.777,22.180,0.730,271,45,46,,
T,2023-10-13 02:51:46,-33.91812137,151.23193534,4.70,55.569,22.180,0.724,276,45,46,,
T,2023-10-13 02:51:47,-33.91812215,151.23192563,4.70,55.228,22.180,0.603,266,45,46,,
T,2023-10-13 02:51:48,-33.91812319,151.23191435,4.70,54.919,22.180,0.777,259,45,46,,
T,2023-10-13 02:51:49,-33.91812306,151.23190187,4.70,54.670,22.180,0.885,273,45,46,,
T,2023-10-13 02:51:50,-33.91812227,151.23188717,4.70,54.451,22.180,1.011,286,45,46,,
T,2023-10-13 02:51:51,-33.91812103,151.23187210,4.70,54.264,22.180,0.921,287,46,47,,
T,2023-10-13 02:51:52,-33.91811902,151.23185830,4.70,54.033,22.180,0.958,288,46,47,,
T,2023-10-13 02:51:53,-33.91811903,151.23184680,4.70,53.890,22.180,0.936,275,46,47,,
T,2023-10-13 02:51:54,-33.91811993,151.23183816,4.70,53.663,22.180,0.763,273,46,47,,
T,2023-10-13 02:51:55,-33.91812160,151.23183005,4.70,53.526,22.180,0.784,273,46,47,,
T,2023-10-13 02:51:56,-33.91812390,151.23182162,4.70,53.479,22.180,0.791,282,46,47,,
T,2023-10-13 02:51:57,-33.91812398,151.23180987,4.70,53.208,22.180,0.971,276,46,47,,
T,2023-10-13 02:51:58,-33.91812470,151.23179704,4.70,52.898,22.180,0.890,277,45,46,,
T,2023-10-13 02:51:59,-33.91812552,151.23178376,4.70,52.549,22.180,0.877,278,45,46,,
T,2023-10-13 02:52:00,-33.91812761,151.23177243,4.70,52.229,22.180,0.909,266,45,46,,
T,2023-10-13 02:52:01,-33.91812977,151.23176372,4.70,51.988,22.180,0.760,267,45,46,,
T,2023-10-13 02:52:02,-33.91813325,151.23175529,4.70,51.920,22.180,0.802,259,45,46,,
T,2023-10-13 02:52:03,-33.91813636,151.23174669,4.70,51.862,22.180,0.895,245,45,46,,
T,2023-10-13 02:52:04,-33.91813834,151.23173709,4.70,51.768,22.180,0.840,253,45,46,,
T,2023-10-13 02:52:05,-33.91813897,151.23172751,4.70,51.700,22.180,0.814,275,45,46,,
T,2023-10-13 02:52:06,-33.91813854,151.23171639,4.70,51.577,22.180,0.882,285,45,46,,
T,2023-10-13 02:52:07,-33.91813734,151.23170583,4.70,51.481,22.180,0.831,285,45,46,,
T,2023-10-13 02:52:08,-33.91813569,151.23169393,4.70,51.400,22.180,0.878,282,45,46,,
T,2023-10-13 02:52:09,-33.91813201,151.23168016,4.70,51.197,22.180,1.005,270,45,46,,
T,2023-10-13 02:52:10,-33.91812872,151.23166441,4.70,50.877,22.180,1.165,282,44,46,,
T,2023-10-13 02:52:11,-33.91812600,151.23164817,4.70,50.560,22.180,1.036,282,45,46,,
T,2023-10-13 02:52:12,-33.91812382,151.23163302,4.70,50.176,22.180,0.964,285,45,46,,
T,2023-10-13 02:52:13,-33.91812155,151.23161946,4.70,49.886,22.180,1.062,282,45,46,,
T,2023-10-13 02:52:14,-33.91812447,151.23160896,4.70,49.562,22.180,0.889,279,45,46,,
T,2023-10-13 02:52:15,-33.91812515,151.23159901,4.70,49.205,22.180,0.906,271,45,46,,
T,2023-10-13 02:52:16,-33.91812659,151.23158831,4.70,48.861,22.180,0.941,273,45,46,,
T,2023-10-13 02:52:17,-33.91812607,151.23157622,4.70,48.541,22.180,1.023,275,45,46,,
T,2023-10-13 02:52:18,-33.91812628,151.23156143,4.70,48.275,22.180,1.173,278,45,46,,
T,2023-10-13 02:52:19,-33.91812633,151.23154705,4.70,48.187,22.180,1.216,283,45,46,,
T,2023-10-13 02:52:20,-33.91812485,151.23153106,4.70,48.013,22.180,1.070,283,44,46,,
T,2023-10-13 02:52:21,-33.91812543,151.23151699,4.70,47.885,22.180,0.897,285,44,46,,
T,2023-10-13 02:52:22,-33.91812718,151.23150461,4.70,47.764,22.180,0.952,270,44,46,,
T,2023-10-13 02:52:23,-33.91813037,151.23149243,4.70,47.631,22.180,0.897,277,44,46,,
T,2023-10-13 02:52:24,-33.91813261,151.23148254,4.70,47.576,22.180,0.768,284,44,46,,
T,2023-10-13 02:52:25,-33.91813355,151.23147240,4.70,47.421,22.180,0.803,282,44,46,,
T,2023-10-13 02:52:26,-33.91813354,151.23146114,4.70,47.392,22.180,1.040,289,44,46,,
T,2023-10-13 02:52:27,-33.91813086,151.23144948,4.70,47.426,22.180,0.975,289,44,46,,
T,2023-10-13 02:52:28,-33.91812772,151.23143942,4.70,47.398,22.180,0.845,287,44,46,,
T,2023-10-13 02:52:29,-33.91812464,151.23143089,4.70,47.313,22.180,0.916,286,44,46,,
T,2023-10-13 02:52:30,-33.91812275,151.23142329,4.70,47.207,22.180,0.852,282,44,46,,
T,2023-10-13 02:52:31,-33.91812147,151.23141436,4.70,47.245,22.180,0.905,283,45,47,,
T,2023-10-13 02:52:32,-33.91811996,151.23140235,4.70,46.956,22.180,0.999,278,45,47,,
T,2023-10-13 02:52:33,-33.91812027,151.23138737,4.70,47.014,22.180,1.088,279,45,47,,
T,2023-10-13 02:52:34,-33.91812126,151.23137134,4.70,46.993,22.180,0.965,278,45,47,,
T,2023-10-13 02:52:35,-33.91812465,151.23135980,4.70,46.850,22.180,0.683,264,45,47,,
T,2023-10-13 02:52:36,-33.91812832,151.23135308,4.70,46.744,22.180,0.555,264,45,47,,
T,2023-10-13 02:52:37,-33.91813022,151.23134594,4.70,46.615,22.180,0.505,265,44,46,,
T,2023-10-13 02:52:38,-33.91812989,151.23133728,4.70,46.406,22.180,0.743,280,44,46,,
T,2023-10-13 02:52:39,-33.91812747,151.23132708,4.70,46.258,22.181,0.961,288,44,46,,
T,2023-10-13 02:52:40,-33.91812505,151.23131701,4.70,45.978,22.181,1.041,296,44,46,,
T,2023-10-13 02:52:41,-33.91812159,151.23130827,4.70,45.793,22.181,0.967,283,44,46,,
T,2023-10-13 02:52:42,-33.91811908,151.23129997,4.70,45.496,22.181,0.906,278,44,46,,
T,2023-10-13 02:52:43,-33.91811715,151.23129127,4.70,45.362,22.181,0.884,279,44,46,,
T,2023-10-13 02:52:44,-33.91811550,151.23128259,4.70,45.168,22.181,0.722,279,44,46,,
T,2023-10-13 02:52:45,-33.91811485,151.23127139,4.70,44.960,22.181,0.785,276,44,46,,
T,2023-10-13 02:52:46,-33.91811462,151.23125772,4.70,44.779,22.181,1.041,274,44,46,,
T,2023-10-13 02:52:47,-33.91811287,151.23124389,4.70,44.516,22.181,1.146,280,44,46,,
T,2023-10-13 02:52:48,-33.91811152,151.23123074,4.70,44.263,22.181,1.115,277,44,46,,
T,2023-10-13 02:52:49,-33.91811188,151.23122028,4.70,44.017,22.181,0.951,281,43,46,,
T,2023-10-13 02:52:50,-33.91811335,151.23121133,4.70,43.853,22.181,0.761,273,43,46,,
T,2023-10-13 02:52:51,-33.91811446,151.23120190,4.70,43.773,22.181,0.814,277,43,46,,
T,2023-10-13 02:52:52,-33.91811639,151.23119126,4.70,43.712,22.181,0.710,276,43,46,,
T,2023-10-13 02:52:53,-33.91811816,151.23117832,4.70,43.630,22.181,0.716,274,43,46,,
T,2023-10-13 02:52:54,-33.91811965,151.23116543,4.70,43.486,22.181,0.876,275,43,46,,
T,2023-10-13 02:52:55,-33.91812103,151.23115421,4.70,43.603,22.181,0.901,275,43,46,,
T,2023-10-13 02:52:56,-33.91812237,151.23114349,4.70,43.720,22.181,0.861,279,43,46,,
T,2023-10-13 02:52:57,-33.91812399,151.23113179,4.70,43.770,22.181,0.867,283,43,46,,
T,2023-10-13 02:52:58,-33.91812568,151.23111890,4.70,43.738,22.181,0.929,270,43,46,,
T,2023-10-13 02:52:59,-33.91812795,151.23110510,4.70,43.669,22.181,1.014,268,43,46,,
T,2023-10-13 02:53:00,-33.91813117,151.23108911,4.70,43.745,22.181,1.054,270,43,46,,
T,2023-10-13 02:53:01,-33.91813521,151.23107428,4.70,43.585,22.181,0.866,265,43,46,,
T,2023-10-13 02:53:02,-33.91813911,151.23106249,4.70,43.386,22.181,0.673,250,43,46,,
T,2023-10-13 02:53:03,-33.91814363,151.23105234,4.70,43.468,22.181,0.906,207,43,46,,
T,2023-10-13 02:53:04,-33.91815119,151.23104673,4.70,43.481,22.181,1.041,204,43,46,,
T,2023-10-13 02:53:05,-33.91816030,151.23104050,4.97,43.601,22.181,0.795,203,43,46,,
T,2023-10-13 02:53:06,-33.91816753,151.23103775,4.92,43.716,22.181,0.584,200,42,46,,
T,2023-10-13 02:53:07,-33.91817473,151.23103955,5.00,44.119,22.181,0.522,199,42,46,,
T,2023-10-13 02:53:08,-33.91818141,151.23104420,4.70,44.360,22.181,0.451,197,42,46,,
T,2023-10-13 02:53:09,-33.91818767,151.23104415,4.70,44.388,22.181,0.625,162,42,46,,
T,2023-10-13 02:53:10,-33.91819465,151.23104661,4.70,44.411,22.181,0.741,128,42,46,,
T,2023-10-13 02:53:11,-33.91819996,151.23105260,4.70,44.390,22.181,0.884,108,42,46,,
T,2023-10-13 02:53:12,-33.91820197,151.23106265,4.70,44.451,22.181,1.012,93,42,46,,
T,2023-10-13 02:53:13,-33.91820065,151.23107362,4.70,44.523,22.181,1.053,92,42,46,,
T,2023-10-13 02:53:14,-33.91820026,151.23108632,4.70,44.801,22.181,1.003,100,42,46,,
T,2023-10-13 02:53:15,-33.91819937,151.23109873,4.70,44.780,22.181,0.857,100,42,46,,
T,2023-10-13 02:53:16,-33.91819637,151.23111038,4.70,44.751,22.181,0.866,100,42,46,,
T,2023-10-13 02:53:17,-33.91819681,151.23111942,4.70,44.670,22.181,1.138,97,43,46,,
T,2023-10-13 02:53:18,-33.91819756,151.23112982,4.70,44.626,22.181,0.943,97,43,46,,
T,2023-10-13 02:53:19,-33.91820041,151.23114273,4.70,44.975,22.181,0.663,94,43,46,,
T,2023-10-13 02:53:20,-33.91820505,151.23115898,4.70,44.887,22.180,0.750,90,43,46,,
T,2023-10-13 02:53:21,-33.91820993,151.23117700,4.70,44.594,22.180,0.876,87,43,46,,
T,2023-10-13 02:53:22,-33.91821672,151.23119226,4.70,44.517,22.180,0.891,91,43,46,,
T,2023-10-13 02:53:23,-33.91822268,151.23120633,4.70,44.242,22.180,0.884,98,44,46,,
T,2023-10-13 02:53:24,-33.91822681,151.23121903,4.70,43.873,22.180,0.885,96,44,46,,
T,2023-10-13 02:53:25,-33.91823209,151.23123335,4.70,43.599,22.180,0.823,88,43,46,,
T,2023-10-13 02:53:26,-33.91823682,151.23124786,4.70,43.515,22.180,0.905,79,43,46,,
T,2023-10-13 02:53:27,-33.91824255,151.23125882,4.70,43.559,22.180,0.950,96,43,46,,
T,2023-10-13 02:53:28,-33.91824956,151.23127123,4.70,43.579,22.180,0.899,101,43,46,,
T,2023-10-13 02:53:29,-33.91825274,151.23128401,4.70,43.366,22.180,0.718,101,43,46,,
T,2023-10-13 02:53:30,-33.91825795,151.23129760,4.70,43.137,22.180,0.638,100,43,46,,
T,2023-10-13 02:53:31,-33.91826443,151.23131236,4.70,43.411,22.180,0.786,93,43,46,,
T,2023-10-13 02:53:32,-33.91827092,151.23132367,4.70,43.626,22.180,0.867,91,43,46,,
T,2023-10-13 02:53:33,-33.91827694,151.23133359,4.70,43.759,22.180,0.866,102,43,46,,
T,2023-10-13 02:53:34,-33.91828086,151.23134368,4.70,43.868,22.180,0.920,80,43,46,,
T,2023-10-13 02:53:35,-33.91828502,151.23135533,4.92,44.095,22.180,1.006,98,43,46,,
T,2023-10-13 02:53:36,-33.91828887,151.23136968,4.91,44.133,22.180,1.105,93,43,46,,
T,2023-10-13 02:53:37,-33.91829291,151.23138395,4.90,44.320,22.180,1.025,103,43,46,,
T,2023-10-13 02:53:38,-33.91829364,151.23139556,4.61,43.981,22.180,0.973,100,43,46,,
T,2023-10-13 02:53:39,-33.91829447,151.23140361,4.53,43.739,22.180,0.944,112,43,46,,
T,2023-10-13 02:53:40,-33.91829314,151.23141146,4.63,43.704,22.180,0.969,130,43,46,,
T,2023-10-13 02:53:41,-33.91829621,151.23141861,4.79,43.698,22.180,0.965,126,43,46,,
T,2023-10-13 02:53:42,-33.91829792,151.23142526,4.82,43.846,22.180,0.974,104,43,46,,
T,2023-10-13 02:53:43,-33.91829830,151.23143594,4.70,43.992,22.180,0.895,103,43,46,,
T,2023-10-13 02:53:44,-33.91829982,151.23144650,4.70,44.134,22.180,0.801,98,43,46,,
T,2023-10-13 02:53:45,-33.91830556,151.23145945,5.00,44.586,22.180,0.814,103,43,46,,
T,2023-10-13 02:53:46,-33.91830829,151.23146807,4.91,44.721,22.180,0.827,98,43,46,,
T,2023-10-13 02:53:47,-33.91831899,151.23147688,4.75,44.926,22.179,0.821,95,43,46,,
T,2023-10-13 02:53:48,-33.91832330,151.23148593,4.52,45.154,22.179,0.714,95,43,46,,
T,2023-10-13 02:53:49,-33.91832685,151.23149385,4.50,45.173,22.179,0.621,95,43,46,,
T,2023-10-13 02:53:50,-33.91833048,151.23150096,4.62,45.247,22.179,0.691,100,43,46,,
T,2023-10-13 02:53:51,-33.91833552,151.23151080,4.56,45.452,22.179,0.805,100,43,46,,
T,2023-10-13 02:53:52,-33.91833734,151.23151803,4.81,45.433,22.179,0.775,101,43,46,,
T,2023-10-13 02:53:53,-33.91833899,151.23152294,4.88,45.588,22.179,0.710,113,43,46,,
T,2023-10-13 02:53:54,-33.91834152,151.23152778,4.87,45.864,22.179,0.711,99,43,46,,
T,2023-10-13 02:53:55,-33.91834252,151.23153238,4.77,46.286,22.179,0.749,110,43,46,,
T,2023-10-13 02:53:56,-33.91834135,151.23153483,4.85,46.627,22.179,0.776,121,43,46,,
T,2023-10-13 02:53:57,-33.91833888,151.23153814,4.75,46.956,22.179,0.763,97,43,46,,
T,2023-10-13 02:53:58,-33.91833798,151.23154474,4.74,47.129,22.179,0.602,100,43,46,,
T,2023-10-13 02:53:59,-33.91833544,151.23155410,4.59,47.477,22.179,0.394,102,43,46,,
T,2023-10-13 02:54:00,-33.91833301,151.23156171,4.87,47.557,22.179,0.353,101,43,46,,
T,2023-10-13 02:54:01,-33.91833047,151.23156802,4.90,47.471,22.179,0.643,100,43,46,,
T,2023-10-13 02:54:02,-33.91832688,151.23157409,4.90,47.453,22.179,0.750,100,43,46,,
T,2023-10-13 02:54:03,-33.91831962,151.23157795,4.70,47.467,22.179,0.740,99,43,46,,
T,2023-10-13 02:54:04,-33.91831304,151.23158313,4.70,47.625,22.179,0.906,106,43,46,,
T,2023-10-13 02:54:05,-33.91831157,151.23158633,4.70,47.720,22.179,0.948,154,43,46,,
T,2023-10-13 02:54:06,-33.91831123,151.23158326,4.87,47.804,22.179,0.811,172,43,46,,
T,2023-10-13 02:54:07,-33.91831020,151.23157407,4.55,47.878,22.179,0.881,226,43,46,,
T,2023-10-13 02:54:08,-33.91830919,151.23156507,4.52,47.743,22.179,0.934,231,43,46,,
T,2023-10-13 02:54:09,-33.91831160,151.23156243,4.79,47.751,22.179,0.799,249,43,46,,
T,2023-10-13 02:54:10,-33.91831058,151.23157349,4.70,47.662,22.179,0.872,257,43,46,,
T,2023-10-13 02:54:11,-33.91830892,151.23157480,4.90,47.324,22.179,0.771,261,43,46,,
T,2023-10-13 02:54:12,-33.91830892,151.23157480,4.90,47.324,22.179,0.540,261,42,46,,
T,2023-10-13 02:54:13,-33.91830754,151.23157677,4.90,46.996,22.179,0.496,251,42,46,,
T,2023-10-13 02:54:14,-33.91830754,151.23157677,4.90,46.576,22.179,0.463,248,41,46,,
T,2023-10-13 02:54:15,-33.91830827,151.23157702,4.70,46.592,22.179,0.449,247,39,46,,
T,2023-10-13 02:54:16,-33.91830764,151.23158123,4.70,46.603,22.179,0.439,247,39,46,,
