type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-10-13 05:16:56,-33.91797767,151.23178854,4.70,43.473,22.180,1.075,100,47,49,,
T,2023-10-13 05:16:57,-33.91798184,151.23179825,4.70,43.733,22.180,1.098,101,47,49,,
T,2023-10-13 05:16:58,-33.91798834,151.23180077,4.70,43.816,22.180,1.114,98,47,49,,
T,2023-10-13 05:16:59,-33.91798960,151.23180409,4.70,43.833,22.180,1.127,122,47,49,,
T,2023-10-13 05:17:00,-33.91799312,151.23181017,4.70,43.724,22.180,0.972,128,47,49,,
T,2023-10-13 05:17:01,-33.91799507,151.23182181,4.70,43.692,22.180,0.843,105,47,49,,
T,2023-10-13 05:17:02,-33.91799743,151.23183212,4.90,43.741,22.180,0.939,123,47,49,,
T,2023-10-13 05:17:03,-33.91800396,151.23184332,4.70,43.696,22.180,1.038,118,47,49,,
T,2023-10-13 05:17:04,-33.91800760,151.23185291,4.90,43.575,22.180,1.075,123,47,49,,
T,2023-10-13 05:17:05,-33.91800585,151.23185760,4.70,43.516,22.180,0.906,121,47,49,,
T,2023-10-13 05:17:06,-33.91800726,151.23186130,4.70,43.615,22.180,0.792,105,46,49,,
T,2023-10-13 05:17:07,-33.91800866,151.23186559,4.70,43.683,22.180,0.892,99,47,49,,
T,2023-10-13 05:17:08,-33.91801165,151.23187280,4.70,43.818,22.180,0.975,107,47,49,,
T,2023-10-13 05:17:09,-33.91801630,151.23188291,4.70,44.107,22.180,1.041,113,47,49,,
T,2023-10-13 05:17:10,-33.91801986,151.23188868,4.70,44.488,22.180,1.154,105,47,49,,
T,2023-10-13 05:17:11,-33.91802610,151.23188751,4.70,44.870,22.180,1.204,107,47,49,,
T,2023-10-13 05:17:12,-33.91802352,151.23188951,4.70,44.903,22.180,1.222,109,47,49,,
T,2023-10-13 05:17:13,-33.91802443,151.23189370,4.70,45.000,22.180,1.327,103,47,49,,
T,2023-10-13 05:17:14,-33.91802718,151.23189504,4.70,45.067,22.180,1.414,98,47,49,,
T,2023-10-13 05:17:15,-33.91803263,151.23190589,4.70,45.282,22.180,1.216,98,47,49,,
T,2023-10-13 05:17:16,-33.91803770,151.23191629,4.70,45.406,22.180,1.324,112,47,49,,
T,2023-10-13 05:17:17,-33.91804081,151.23193063,4.70,45.684,22.180,1.399,110,47,49,,
T,2023-10-13 05:17:18,-33.91804416,151.23194886,4.70,45.660,22.180,1.172,105,47,49,,
T,2023-10-13 05:17:19,-33.91803755,151.23198048,4.70,45.690,22.180,1.199,111,47,49,,
T,2023-10-13 05:17:20,-33.91802788,151.23199952,4.70,45.906,22.180,0.960,113,47,49,,
T,2023-10-13 05:17:21,-33.91802534,151.23201629,4.70,46.070,22.180,0.859,96,47,49,,
T,2023-10-13 05:17:22,-33.91802110,151.23203332,4.70,45.827,22.180,0.714,98,47,49,,
T,2023-10-13 05:17:23,-33.91801992,151.23204216,4.70,45.870,22.180,0.757,81,47,49,,
T,2023-10-13 05:17:24,-33.91801460,151.23205619,4.70,46.255,22.180,1.108,77,47,49,,
T,2023-10-13 05:17:25,-33.91800951,151.23206604,4.70,46.430,22.180,1.064,86,47,49,,
T,2023-10-13 05:17:26,-33.91800962,151.23207277,4.70,46.397,22.180,0.735,87,47,49,,
T,2023-10-13 05:17:27,-33.91800919,151.23208231,4.70,46.438,22.180,0.635,98,47,49,,
T,2023-10-13 05:17:28,-33.91800909,151.23209157,4.70,46.469,22.180,0.781,113,47,49,,
T,2023-10-13 05:17:29,-33.91801124,151.23209823,4.70,46.591,22.180,0.875,94,47,49,,
T,2023-10-13 05:17:30,-33.91801139,151.23210685,4.70,46.762,22.180,0.915,99,47,49,,
T,2023-10-13 05:17:31,-33.91801387,151.23212167,4.70,46.886,22.180,1.012,88,47,49,,
T,2023-10-13 05:17:32,-33.91801739,151.23213111,4.70,47.232,22.180,0.776,90,47,49,,
T,2023-10-13 05:17:33,-33.91802153,151.23213742,4.70,47.772,22.180,0.540,111,47,49,,
T,2023-10-13 05:17:34,-33.91802090,151.23214597,4.70,47.812,22.180,0.552,88,47,49,,
T,2023-10-13 05:17:35,-33.91802184,151.23215087,4.70,48.013,22.180,0.727,106,47,49,,
T,2023-10-13 05:17:36,-33.91802246,151.23215546,4.70,48.220,22.180,0.711,89,47,49,,
T,2023-10-13 05:17:37,-33.91802482,151.23216079,4.70,48.459,22.180,0.667,115,46,49,,
T,2023-10-13 05:17:38,-33.91803038,151.23216741,4.70,48.767,22.180,0.700,164,46,49,,
T,2023-10-13 05:17:39,-33.91804243,151.23217137,4.70,49.115,22.180,0.709,172,46,49,,
T,2023-10-13 05:17:40,-33.91805500,151.23217485,4.70,49.357,22.179,0.653,228,46,49,,
T,2023-10-13 05:17:41,-33.91806327,151.23217389,4.70,49.488,22.179,0.757,236,46,49,,
T,2023-10-13 05:17:42,-33.91807039,151.23217039,4.70,49.661,22.179,0.785,240,46,49,,
T,2023-10-13 05:17:43,-33.91807669,151.23216494,4.70,49.699,22.179,0.799,242,46,49,,
T,2023-10-13 05:17:44,-33.91808239,151.23215957,4.70,49.964,22.179,0.729,233,46,49,,
T,2023-10-13 05:17:45,-33.91808947,151.23215282,4.70,50.011,22.179,0.754,229,46,49,,
T,2023-10-13 05:17:46,-33.91809903,151.23214366,4.70,50.086,22.179,0.875,254,46,49,,
T,2023-10-13 05:17:47,-33.91810623,151.23213200,4.70,50.092,22.179,0.751,256,47,49,,
T,2023-10-13 05:17:48,-33.91811155,151.23212379,4.70,50.218,22.179,0.590,276,48,49,,
T,2023-10-13 05:17:49,-33.91811387,151.23211366,4.70,50.430,22.179,0.690,286,48,49,,
T,2023-10-13 05:17:50,-33.91811335,151.23210448,4.70,50.578,22.179,0.798,284,48,49,,
T,2023-10-13 05:17:51,-33.91811401,151.23209101,4.70,50.778,22.179,0.885,299,48,49,,
T,2023-10-13 05:17:52,-33.91811415,151.23208089,4.70,51.019,22.179,0.853,288,48,49,,
T,2023-10-13 05:17:53,-33.91811530,151.23207104,4.70,51.257,22.179,0.834,259,47,49,,
T,2023-10-13 05:17:54,-33.91811748,151.23206076,4.70,51.308,22.179,0.829,215,47,49,,
T,2023-10-13 05:17:55,-33.91812140,151.23204990,4.90,51.590,22.179,0.538,215,47,49,,
T,2023-10-13 05:17:56,-33.91812405,151.23203902,4.70,51.819,22.179,0.451,284,47,49,,
T,2023-10-13 05:17:57,-33.91812325,151.23203018,4.70,51.983,22.179,0.635,282,47,49,,
T,2023-10-13 05:17:58,-33.91812404,151.23201243,4.70,52.357,22.179,0.724,278,47,49,,
T,2023-10-13 05:17:59,-33.91812038,151.23200040,4.70,52.479,22.179,0.792,278,47,49,,
T,2023-10-13 05:18:00,-33.91811656,151.23198669,4.70,52.540,22.179,0.906,285,47,49,,
T,2023-10-13 05:18:01,-33.91810966,151.23197865,4.70,52.687,22.180,0.835,288,47,49,,
T,2023-10-13 05:18:02,-33.91810504,151.23196732,4.90,52.800,22.180,0.759,288,47,49,,
T,2023-10-13 05:18:03,-33.91810310,151.23196095,4.90,52.998,22.180,0.704,290,47,49,,
T,2023-10-13 05:18:04,-33.91810286,151.23195074,4.84,53.190,22.180,0.626,285,47,49,,
T,2023-10-13 05:18:05,-33.91810717,151.23194303,4.59,53.363,22.180,0.742,271,47,49,,
T,2023-10-13 05:18:06,-33.91811347,151.23194034,4.14,53.347,22.180,0.855,260,48,49,,
T,2023-10-13 05:18:07,-33.91812180,151.23193660,3.98,53.317,22.180,0.941,250,48,49,,
T,2023-10-13 05:18:08,-33.91812215,151.23193486,3.79,53.157,22.180,0.820,259,48,49,,
T,2023-10-13 05:18:09,-33.91811830,151.23192065,3.76,52.901,22.180,0.750,265,48,49,,
T,2023-10-13 05:18:10,-33.91811517,151.23190453,3.62,52.665,22.180,0.877,269,48,49,,
T,2023-10-13 05:18:11,-33.91811164,151.23188719,3.72,52.582,22.180,0.948,262,48,49,,
T,2023-10-13 05:18:12,-33.91810920,151.23186738,3.59,52.323,22.180,1.002,264,48,49,,
T,2023-10-13 05:18:13,-33.91810638,151.23185864,3.66,52.337,22.180,1.034,265,48,49,,
T,2023-10-13 05:18:14,-33.91810451,151.23185066,3.68,52.227,22.180,1.033,268,48,49,,
T,2023-10-13 05:18:15,-33.91810195,151.23184048,3.75,52.140,22.180,0.874,271,48,49,,
T,2023-10-13 05:18:16,-33.91809928,151.23182795,3.75,52.193,22.180,0.763,270,48,49,,
T,2023-10-13 05:18:17,-33.91810001,151.23182069,4.01,52.105,22.180,0.849,271,48,49,,
T,2023-10-13 05:18:18,-33.91809919,151.23180718,4.23,52.095,22.180,0.941,273,48,49,,
T,2023-10-13 05:18:19,-33.91809912,151.23179302,4.33,52.160,22.180,1.020,275,48,49,,
T,2023-10-13 05:18:20,-33.91810009,151.23178048,4.69,52.338,22.180,1.061,278,49,50,,
T,2023-10-13 05:18:21,-33.91810060,151.23177195,4.78,52.497,22.180,1.080,277,49,50,,
T,2023-10-13 05:18:22,-33.91810132,151.23176670,4.60,52.575,22.180,0.920,276,49,50,,
T,2023-10-13 05:18:23,-33.91810154,151.23175994,4.32,52.669,22.180,0.814,278,49,50,,
T,2023-10-13 05:18:24,-33.91810209,151.23175169,4.25,52.872,22.180,0.897,278,49,50,,
T,2023-10-13 05:18:25,-33.91809923,151.23174494,4.09,53.050,22.180,0.955,280,49,50,,
T,2023-10-13 05:18:26,-33.91810136,151.23173645,4.13,53.262,22.180,1.060,282,48,49,,
T,2023-10-13 05:18:27,-33.91810210,151.23172287,4.16,53.432,22.180,1.169,266,48,49,,
T,2023-10-13 05:18:28,-33.91810426,151.23171074,4.37,53.542,22.180,1.197,273,48,49,,
T,2023-10-13 05:18:29,-33.91810983,151.23169695,4.48,53.917,22.180,1.008,271,48,49,,
T,2023-10-13 05:18:30,-33.91811356,151.23167933,4.35,54.236,22.180,0.876,270,48,49,,
T,2023-10-13 05:18:31,-33.91812022,151.23166859,4.26,54.525,22.180,0.947,268,48,49,,
T,2023-10-13 05:18:32,-33.91812234,151.23165355,4.33,54.769,22.180,1.003,274,47,49,,
T,2023-10-13 05:18:33,-33.91812053,151.23164344,4.32,54.837,22.180,1.048,272,47,49,,
T,2023-10-13 05:18:34,-33.91811915,151.23162643,4.29,55.032,22.180,0.915,272,48,49,,
T,2023-10-13 05:18:35,-33.91812032,151.23161260,4.34,55.342,22.180,0.823,270,48,49,,
T,2023-10-13 05:18:36,-33.91812070,151.23159778,4.56,55.646,22.180,0.933,265,48,49,,
T,2023-10-13 05:18:37,-33.91812115,151.23158730,4.57,55.942,22.180,1.003,266,48,49,,
T,2023-10-13 05:18:38,-33.91812170,151.23158209,4.78,56.127,22.180,1.048,255,48,49,,
T,2023-10-13 05:18:39,-33.91812096,151.23157033,4.70,56.597,22.180,1.082,262,48,49,,
T,2023-10-13 05:18:40,-33.91812128,151.23156490,4.70,56.856,22.180,1.104,267,48,49,,
T,2023-10-13 05:18:41,-33.91812119,151.23155089,4.70,57.144,22.180,0.951,267,48,49,,
T,2023-10-13 05:18:42,-33.91812163,151.23154219,4.70,57.227,22.180,1.001,251,48,49,,
T,2023-10-13 05:18:43,-33.91811983,151.23153265,4.70,57.381,22.180,1.257,256,47,49,,
T,2023-10-13 05:18:44,-33.91811965,151.23152429,4.70,57.439,22.180,1.267,270,47,49,,
T,2023-10-13 05:18:45,-33.91811747,151.23151548,4.70,57.485,22.180,1.230,278,47,49,,
T,2023-10-13 05:18:46,-33.91811288,151.23150595,4.70,57.490,22.180,1.032,279,47,49,,
T,2023-10-13 05:18:47,-33.91810602,151.23149354,4.70,57.413,22.180,0.902,282,47,49,,
T,2023-10-13 05:18:48,-33.91810132,151.23148340,4.70,57.401,22.180,0.972,270,47,49,,
T,2023-10-13 05:18:49,-33.91810089,151.23147813,4.70,57.415,22.180,1.003,262,47,49,,
T,2023-10-13 05:18:50,-33.91809977,151.23146769,4.70,57.411,22.180,0.977,281,47,49,,
T,2023-10-13 05:18:51,-33.91810301,151.23146070,4.70,57.553,22.180,0.848,283,47,49,,
T,2023-10-13 05:18:52,-33.91810175,151.23144994,4.70,57.625,22.180,0.908,271,47,49,,
T,2023-10-13 05:18:53,-33.91810016,151.23143845,4.70,57.605,22.180,0.791,276,47,49,,
T,2023-10-13 05:18:54,-33.91810172,151.23142673,4.70,57.482,22.180,0.862,281,47,49,,
T,2023-10-13 05:18:55,-33.91809916,151.23141421,4.70,57.380,22.180,1.030,282,47,49,,
T,2023-10-13 05:18:56,-33.91809929,151.23140174,4.70,57.465,22.181,0.932,278,47,49,,
T,2023-10-13 05:18:57,-33.91809622,151.23139056,4.70,57.238,22.181,0.893,282,47,49,,
T,2023-10-13 05:18:58,-33.91809518,151.23138251,4.70,57.219,22.181,0.927,289,47,49,,
T,2023-10-13 05:18:59,-33.91809522,151.23137419,4.70,57.168,22.181,0.777,285,47,49,,
T,2023-10-13 05:19:00,-33.91809450,151.23136407,4.70,57.092,22.181,0.812,275,47,49,,
T,2023-10-13 05:19:01,-33.91809419,151.23135178,4.70,57.384,22.181,1.013,286,47,49,,
T,2023-10-13 05:19:02,-33.91809454,151.23134059,4.70,57.525,22.181,0.984,290,47,49,,
T,2023-10-13 05:19:03,-33.91809445,151.23133159,4.70,57.394,22.181,0.941,289,47,49,,
T,2023-10-13 05:19:04,-33.91809455,151.23132302,4.70,57.335,22.181,0.861,283,47,49,,
T,2023-10-13 05:19:05,-33.91809502,151.23131332,4.70,57.160,22.181,0.907,275,47,49,,
T,2023-10-13 05:19:06,-33.91809739,151.23130211,4.70,57.045,22.181,0.763,276,47,49,,
T,2023-10-13 05:19:07,-33.91809819,151.23128952,4.70,56.867,22.181,0.819,274,47,49,,
T,2023-10-13 05:19:08,-33.91809876,151.23127652,4.70,56.858,22.181,0.992,272,47,49,,
T,2023-10-13 05:19:09,-33.91809998,151.23126242,4.70,56.917,22.181,1.061,266,47,49,,
T,2023-10-13 05:19:10,-33.91810197,151.23124874,4.70,56.913,22.181,0.990,275,47,49,,
T,2023-10-13 05:19:11,-33.91810199,151.23123960,4.70,56.603,22.181,0.915,290,47,49,,
T,2023-10-13 05:19:12,-33.91810096,151.23122983,4.70,56.610,22.181,0.884,285,47,49,,
T,2023-10-13 05:19:13,-33.91809965,151.23122024,4.70,56.287,22.181,0.794,284,47,49,,
T,2023-10-13 05:19:14,-33.91809785,151.23121077,4.70,56.194,22.181,0.777,290,47,49,,
T,2023-10-13 05:19:15,-33.91809809,151.23120117,4.70,56.141,22.181,0.918,285,47,49,,
T,2023-10-13 05:19:16,-33.91810089,151.23119206,4.70,55.899,22.181,0.884,278,47,49,,
T,2023-10-13 05:19:17,-33.91810469,151.23118016,4.70,55.956,22.181,0.856,272,47,49,,
T,2023-10-13 05:19:18,-33.91810785,151.23117170,4.70,55.973,22.181,0.893,263,47,49,,
T,2023-10-13 05:19:19,-33.91811127,151.23116202,4.70,55.993,22.181,0.808,266,47,49,,
T,2023-10-13 05:19:20,-33.91811318,151.23115078,4.70,55.843,22.181,0.766,273,47,49,,
T,2023-10-13 05:19:21,-33.91811794,151.23113980,4.70,55.942,22.181,0.917,262,47,49,,
T,2023-10-13 05:19:22,-33.91811883,151.23112826,4.70,55.841,22.181,0.874,280,47,49,,
T,2023-10-13 05:19:23,-33.91811914,151.23111599,4.70,55.816,22.181,0.871,282,47,49,,
T,2023-10-13 05:19:24,-33.91811838,151.23110651,4.70,55.494,22.181,0.915,277,47,49,,
T,2023-10-13 05:19:25,-33.91812037,151.23109485,4.70,55.383,22.181,1.025,265,47,49,,
T,2023-10-13 05:19:26,-33.91812378,151.23108278,4.70,55.230,22.181,1.081,226,47,49,,
T,2023-10-13 05:19:27,-33.91813011,151.23106986,4.70,55.277,22.181,1.119,219,47,49,,
T,2023-10-13 05:19:28,-33.91813536,151.23106408,4.70,54.952,22.181,0.807,208,47,49,,
T,2023-10-13 05:19:29,-33.91813979,151.23106020,4.70,54.794,22.181,0.705,207,47,49,,
T,2023-10-13 05:19:30,-33.91814574,151.23105621,4.70,54.467,22.181,0.728,177,47,49,,
T,2023-10-13 05:19:31,-33.91815461,151.23105559,4.70,54.346,22.181,0.918,157,47,49,,
T,2023-10-13 05:19:32,-33.91816316,151.23105693,4.70,54.072,22.181,0.843,158,47,49,,
T,2023-10-13 05:19:33,-33.91817196,151.23105866,4.70,53.879,22.181,0.733,166,47,49,,
T,2023-10-13 05:19:34,-33.91818281,151.23105915,4.70,53.928,22.181,1.093,158,47,49,,
T,2023-10-13 05:19:35,-33.91819369,151.23106125,4.70,54.030,22.181,1.026,161,47,49,,
T,2023-10-13 05:19:36,-33.91820299,151.23106372,4.70,53.896,22.181,0.694,160,47,49,,
T,2023-10-13 05:19:37,-33.91820715,151.23106889,4.70,53.801,22.181,0.633,159,46,49,,
T,2023-10-13 05:19:38,-33.91820914,151.23107937,4.90,53.684,22.181,0.897,149,46,49,,
T,2023-10-13 05:19:39,-33.91821268,151.23109182,4.70,53.721,22.181,0.914,144,46,49,,
T,2023-10-13 05:19:40,-33.91821570,151.23110542,4.70,53.727,22.180,0.623,147,45,49,,
T,2023-10-13 05:19:41,-33.91821714,151.23111169,4.70,53.437,22.180,0.665,140,44,49,,
T,2023-10-13 05:19:42,-33.91821672,151.23111662,4.70,53.222,22.180,0.775,119,44,49,,
T,2023-10-13 05:19:43,-33.91821562,151.23112300,4.96,52.987,22.180,0.951,123,44,49,,
T,2023-10-13 05:19:44,-33.91821739,151.23113259,4.74,53.000,22.180,1.063,121,44,49,,
T,2023-10-13 05:19:45,-33.91822380,151.23114553,4.24,52.666,22.180,1.103,120,44,49,,
T,2023-10-13 05:19:46,-33.91823312,151.23116059,4.07,53.065,22.180,1.091,113,44,49,,
T,2023-10-13 05:19:47,-33.91824170,151.23117177,4.14,53.782,22.180,1.075,111,45,49,,
T,2023-10-13 05:19:48,-33.91824281,151.23118705,4.32,53.767,22.180,1.084,108,45,49,,
T,2023-10-13 05:19:49,-33.91824351,151.23120097,4.64,53.714,22.180,1.081,108,45,49,,
T,2023-10-13 05:19:50,-33.91824702,151.23121493,4.50,53.199,22.180,1.029,119,45,49,,
T,2023-10-13 05:19:51,-33.91825036,151.23122954,4.42,52.948,22.180,0.812,118,45,49,,
T,2023-10-13 05:19:52,-33.91825391,151.23124233,4.67,52.590,22.180,0.720,111,45,49,,
T,2023-10-13 05:19:53,-33.91825571,151.23125399,4.64,52.728,22.180,0.772,114,45,49,,
T,2023-10-13 05:19:54,-33.91825826,151.23126590,4.40,52.891,22.180,0.900,111,45,49,,
T,2023-10-13 05:19:55,-33.91826027,151.23127974,4.91,52.977,22.180,1.075,106,45,49,,
T,2023-10-13 05:19:56,-33.91826144,151.23129511,4.70,52.849,22.180,1.144,104,45,49,,
T,2023-10-13 05:19:57,-33.91826248,151.23130918,4.70,52.699,22.180,0.985,100,45,49,,
T,2023-10-13 05:19:58,-33.91826264,151.23132078,4.70,52.799,22.180,0.840,99,45,49,,
T,2023-10-13 05:19:59,-33.91826379,151.23133035,4.70,52.856,22.180,0.877,97,45,49,,
T,2023-10-13 05:20:00,-33.91826783,151.23134202,4.70,53.069,22.180,0.906,88,46,49,,
T,2023-10-13 05:20:01,-33.91826658,151.23135208,4.70,53.221,22.180,0.916,83,46,49,,
T,2023-10-13 05:20:02,-33.91826576,151.23136408,4.70,53.271,22.180,1.019,85,46,49,,
T,2023-10-13 05:20:03,-33.91826539,151.23137659,4.70,53.339,22.180,0.895,85,46,49,,
T,2023-10-13 05:20:04,-33.91826190,151.23138762,4.70,53.467,22.180,0.814,96,46,49,,
T,2023-10-13 05:20:05,-33.91825936,151.23139738,4.77,53.508,22.180,0.932,82,46,49,,
T,2023-10-13 05:20:06,-33.91825640,151.23140649,4.93,53.572,22.180,0.964,83,45,49,,
T,2023-10-13 05:20:07,-33.91825258,151.23141645,4.70,53.785,22.180,0.769,83,45,49,,
T,2023-10-13 05:20:08,-33.91825053,151.23142596,4.80,53.977,22.180,0.918,93,45,49,,
T,2023-10-13 05:20:09,-33.91825117,151.23143654,4.97,54.155,22.180,0.998,94,45,49,,
T,2023-10-13 05:20:10,-33.91825074,151.23144336,4.70,54.443,22.180,0.833,82,45,49,,
T,2023-10-13 05:20:11,-33.91825407,151.23145301,4.70,54.670,22.180,1.014,92,45,49,,
T,2023-10-13 05:20:12,-33.91825440,151.23146224,4.70,54.836,22.180,1.063,93,45,49,,
T,2023-10-13 05:20:13,-33.91825746,151.23147059,4.70,55.036,22.180,1.123,100,45,49,,
T,2023-10-13 05:20:14,-33.91826082,151.23148040,4.84,55.411,22.180,1.090,101,45,49,,
T,2023-10-13 05:20:15,-33.91826759,151.23148933,4.32,55.792,22.180,1.042,97,45,49,,
T,2023-10-13 05:20:16,-33.91827225,151.23149313,4.58,55.867,22.180,0.903,100,45,49,,
T,2023-10-13 05:20:17,-33.91827710,151.23149629,4.36,56.110,22.180,0.809,119,45,49,,
T,2023-10-13 05:20:18,-33.91828257,151.23149875,4.24,56.350,22.180,0.568,120,45,49,,
T,2023-10-13 05:20:19,-33.91828858,151.23150171,4.25,56.721,22.180,0.451,108,45,49,,
T,2023-10-13 05:20:20,-33.91829213,151.23150782,4.78,57.175,22.180,0.728,119,45,49,,
T,2023-10-13 05:20:21,-33.91829371,151.23151544,4.72,57.388,22.179,0.911,119,45,49,,
T,2023-10-13 05:20:22,-33.91829509,151.23152753,4.70,57.515,22.179,0.932,114,46,49,,
T,2023-10-13 05:20:23,-33.91829460,151.23153859,4.70,57.720,22.179,0.832,112,46,49,,
T,2023-10-13 05:20:24,-33.91829470,151.23155049,4.70,57.860,22.179,0.693,108,46,49,,
T,2023-10-13 05:20:25,-33.91829349,151.23156016,4.70,57.996,22.179,0.674,86,46,49,,
T,2023-10-13 05:20:26,-33.91829096,151.23157285,4.70,57.766,22.179,0.899,85,46,49,,
T,2023-10-13 05:20:27,-33.91828815,151.23158890,4.70,57.569,22.179,1.071,94,46,49,,
T,2023-10-13 05:20:28,-33.91828863,151.23160218,4.70,57.293,22.179,1.190,82,46,49,,
T,2023-10-13 05:20:29,-33.91828401,151.23161300,4.70,57.070,22.179,0.980,91,46,49,,
T,2023-10-13 05:20:30,-33.91828040,151.23162150,4.70,57.064,22.179,0.889,89,46,49,,
T,2023-10-13 05:20:31,-33.91827570,151.23162939,4.90,57.086,22.179,0.722,88,46,49,,
T,2023-10-13 05:20:32,-33.91827395,151.23163671,4.70,57.210,22.179,0.654,83,46,49,,
T,2023-10-13 05:20:33,-33.91827043,151.23164434,4.70,57.382,22.179,0.895,99,46,49,,
T,2023-10-13 05:20:34,-33.91826893,151.23165524,4.70,57.518,22.179,1.061,73,46,49,,
T,2023-10-13 05:20:35,-33.91826722,151.23166439,4.70,57.625,22.179,0.974,70,46,49,,
T,2023-10-13 05:20:36,-33.91826309,151.23166829,4.70,57.696,22.179,0.741,69,46,49,,
T,2023-10-13 05:20:37,-33.91826355,151.23167038,4.90,57.969,22.179,0.386,70,46,49,,
T,2023-10-13 05:20:38,-33.91826316,151.23167010,4.81,58.043,22.179,0.264,70,46,49,,
T,2023-10-13 05:20:39,-33.91826286,151.23167154,4.25,58.244,22.179,0.266,70,46,49,,
T,2023-10-13 05:20:40,-33.91826194,151.23167540,3.89,58.536,22.179,0.298,71,46,49,,
T,2023-10-13 05:20:41,-33.91826194,151.23167540,3.46,58.536,22.179,0.587,71,46,49,,
T,2023-10-13 05:20:42,-33.91826194,151.23167540,3.69,58.536,22.179,0.620,71,46,49,,
T,2023-10-13 05:20:43,-33.91826194,151.23167540,3.61,58.536,22.179,0.434,71,46,49,,
T,2023-10-13 05:20:44,-33.91826194,151.23167540,3.42,58.536,22.179,0.304,71,46,49,,
T,2023-10-13 05:20:45,-33.91826194,151.23167540,3.31,58.536,22.179,0.213,71,46,49,,
T,2023-10-13 05:20:46,-33.91826194,151.23167540,3.24,58.536,22.179,0.149,71,46,49,,
T,2023-10-13 05:20:47,-33.91826194,151.23167540,3.03,58.536,22.179,0.104,71,46,49,,
T,2023-10-13 05:20:48,-33.91826194,151.23167540,2.94,58.536,22.179,0.073,71,46,49,,
T,2023-10-13 05:20:49,-33.91826194,151.23167540,3.01,58.536,22.179,0.051,71,46,49,,
T,2023-10-13 05:20:50,-33.91826194,151.23167540,3.03,58.536,22.179,0.036,71,46,49,,
T,2023-10-13 05:20:51,-33.91826194,151.23167540,2.91,58.536,22.179,0.025,71,46,49,,
T,2023-10-13 05:20:52,-33.91826194,151.23167540,2.71,58.536,22.179,0.018,71,46,49,,
T,2023-10-13 05:20:53,-33.91826194,151.23167540,2.70,58.536,22.179,0.012,71,46,49,,
T,2023-10-13 05:20:54,-33.91826194,151.23167540,2.62,58.536,22.179,0.009,71,46,49,,
T,2023-10-13 05:20:55,-33.91826194,151.23167540,2.47,58.536,22.179,0.006,71,46,49,,
T,2023-10-13 05:20:56,-33.91826194,151.23167540,2.53,58.536,22.179,0.004,71,47,49,,
T,2023-10-13 05:20:57,-33.91826194,151.23167540,2.76,58.536,22.179,0.003,71,47,49,,
T,2023-10-13 05:20:58,-33.91826194,151.23167540,2.62,58.536,22.179,0.002,71,47,49,,
T,2023-10-13 05:20:59,-33.91826194,151.23167540,2.77,58.536,22.179,0.001,71,47,49,,
T,2023-10-13 05:21:00,-33.91826194,151.23167540,2.95,58.536,22.179,0.001,71,47,49,,
T,2023-10-13 05:21:01,-33.91826194,151.23167540,2.98,58.536,22.179,0.001,71,47,49,,
T,2023-10-13 05:21:02,-33.91826194,151.23167540,3.01,58.536,22.179,0.000,71,47,49,,
T,2023-10-13 05:21:03,-33.91826194,151.23167540,3.12,58.536,22.179,0.000,71,47,49,,
T,2023-10-13 05:21:04,-33.91826194,151.23167540,2.70,58.536,22.179,0.000,71,47,49,,
T,2023-10-13 05:21:05,-33.91826194,151.23167540,2.51,58.536,22.179,0.000,71,47,49,,
T,2023-10-13 05:21:06,-33.91826194,151.23167540,2.47,58.536,22.179,0.000,71,47,49,,
T,2023-10-13 05:21:07,-33.91826249,151.23167437,2.74,58.553,22.179,0.109,72,47,49,,
T,2023-10-13 05:21:08,-33.91826320,151.23166981,2.49,58.677,22.179,0.191,70,47,49,,
T,2023-10-13 05:21:09,-33.91826320,151.23166981,2.54,58.677,22.179,0.289,330,47,49,,
T,2023-10-13 05:21:10,-33.91827223,151.23165869,3.14,59.008,22.179,0.548,328,47,49,,
T,2023-10-13 05:21:11,-33.91828352,151.23164263,3.41,59.308,22.179,0.763,326,47,49,,
T,2023-10-13 05:21:12,-33.91829128,151.23163183,3.29,59.503,22.179,0.705,312,47,49,,
T,2023-10-13 05:21:13,-33.91828835,151.23162537,3.75,59.412,22.179,0.866,286,46,49,,
T,2023-10-13 05:21:14,-33.91828877,151.23161527,3.98,59.364,22.179,0.983,288,46,49,,
T,2023-10-13 05:21:15,-33.91829317,151.23161033,3.87,59.371,22.179,0.857,290,45,49,,
T,2023-10-13 05:21:16,-33.91828824,151.23159950,3.88,59.343,22.179,0.980,289,45,49,,
T,2023-10-13 05:21:17,-33.91828078,151.23158306,3.88,59.217,22.179,1.059,282,45,49,,
T,2023-10-13 05:21:18,-33.91827463,151.23156833,4.04,59.334,22.179,1.095,282,45,49,,
T,2023-10-13 05:21:19,-33.91826909,151.23155613,3.90,59.426,22.180,1.146,276,45,49,,
